rxn_smiles,category_Human,predicted_yield,Base,Temperature,SMILES
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,NC(=O)c1cnccn1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,Cc1cccc(C)c1NC(=O)C(=O)Nc1c(C)cccc1C
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,O=C(O)c1ccccn1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,80,Cc1cccc(C)c1NC(=O)C(=O)Nc1c(C)cccc1C
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,NC1CCCCC1N
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,c1ccc(-c2cccc(-c3ccccn3)n2)nc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,80,c1ccc(-c2cccc(-c3ccccn3)n2)nc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,c1ccc(-c2cccc(-c3ccccn3)n2)nc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,c1ccc(-c2cccc(-c3ccccn3)n2)nc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,80,NNC(=O)C(=O)NN
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,NNC(=O)C(=O)NN
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,80,c1ccc(-c2ccccc2Nc2ccccc2Nc2c(-c3ccccc3)ccc3ccccc23)cc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,c1ccc(Nc2ccccc2Nc2ccccc2)cc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,c1ccc(-c2ccccc2Nc2ccccc2Nc2c(-c3ccccc3)ccc3ccccc23)cc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,c1ccc(-c2ccccc2Nc2ccccc2Nc2c(-c3ccccc3)ccc3ccccc23)cc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,c1ccc(-c2cccc(-c3ccccn3)n2)nc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,NNC(=O)C(=O)NN
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,c1ccc(-c2ccccc2Nc2ccccc2Nc2c(-c3ccccc3)ccc3ccccc23)cc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,c1ccc(Nc2ccccc2Nc2ccccc2)cc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,80,c1ccc(-c2ccccc2Nc2ccccc2Nc2ccccc2-c2ccccc2)cc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,80,c1ccc(Nc2ccccc2Nc2ccccc2)cc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,c1ccc(-c2ccccc2Nc2ccccc2Nc2ccccc2-c2ccccc2)cc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,NNC(=O)C(=O)NN
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,Cc1ccc2ccccc2c1NC(=O)C(=O)NCc1ccccc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,Cc1ccc2ccccc2c1NC(=O)C(=O)NCc1ccccn1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,Cc1ccc2ccccc2c1NC(=O)C(=O)NCc1ccccc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,O=C(NCCc1ccccc1)C(=O)NCCc1ccccc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,80,O=C(NCCc1ccccc1)C(=O)NCCc1ccccc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,80,O=C(NCc1ccco1)C(=O)NCc1ccco1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,O=C(NCc1ccccc1)C(=O)NCc1ccccc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,O=C(NCCc1ccccc1)C(=O)NCCc1ccccc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,O=C(NCc1ccccc1)C(=O)NCc1ccccc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,Cc1cccc(C)c1NC(=O)c1ccccn1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,O=C(NCc1ccco1)C(=O)NCc1ccco1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,O=C(NCc1ccco1)C(=O)NCc1ccco1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,O=C(NCc1ccccc1)C(=O)Nc1ccccc1-c1ccccc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,O=C(NCc1cccc2ccccc12)C(=O)NCc1cccc2ccccc12
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,O=C(NCc1ccccc1)C(=O)Nc1ccccc1-c1ccccc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,Cc1ccc(NC(=O)C(=O)NCc2ccccc2)c(-c2ccccc2)c1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,O=C(Nc1ccccc1Oc1ccccc1)C(=O)Nc1ccccc1Oc1ccccc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,Cc1ccc(NC(=O)C(=O)NCc2ccccc2)c(-c2ccccc2)c1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,O=C(Nc1ccccc1Oc1ccccc1)C(=O)Nc1ccccc1Oc1ccccc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,O=C(NCCc1ccccc1)C(=O)NCCc1ccccc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,Cc1cccc(C)c1NC(=O)c1cccc(=O)[nH]1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,80,O=C(O)c1ccccn1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,80,Cc1cccc(C)c1NC(=O)c1ccccn1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,O=C(O)c1ccccn1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,Cc1cccc(C)c1NC(=O)c1ccccn1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,O=C(O)c1ccccn1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,Cc1cccc(C)c1NC(=O)c1ccccn1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,O=C(O)c1ccccn1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,Cc1cccc(C)c1NC(=O)c1ccccn1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,O=C(NCc1ccco1)C(=O)Nc1cccc2ccccc12
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,Cc1ccc2ccccc2c1NC(=O)C(=O)NCc1ccccn1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,80,Cc1ccc2ccccc2c1NC(=O)C(=O)NCc1ccco1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,Cc1ccc2ccccc2c1NC(=O)C(=O)NCc1ccccn1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,Cc1ccc2ccccc2c1NC(=O)C(=O)NCc1ccccc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,O=C(NCc1ccccc1)C(=O)NCc1ccccc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,80,Cc1ccc2ccccc2c1NC(=O)C(=O)NCc1ccccc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,Cc1ccc2ccccc2c1NC(=O)C(=O)NCc1ccco1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,CN(C)CCN(C)C
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,80,O=C(O)C1CCCN1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,80,O=C(O)c1ccc[nH]1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,80,CNCCNC
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,80,NC1CCCCC1N
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,80,CN[C@@H]1CCCC[C@H]1NC
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,80,O=C(O)[C@@H]1CCCN1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,80,CN(C)CC(=O)O
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,80,CNCC(=O)O
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,80,CCCCNCCN
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,Cc1cc(O)cc(C)c1NC(=O)C(=O)Nc1c(C)cc(O)cc1C
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,CCCCNCCN
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,CN(C)CCN
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,N[C@@H]1CCCC[C@@H]1N
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,NC1CCCCC1N
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,CN[C@@H]1CCCC[C@H]1NC
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,O=C(O)[C@@H]1CCCN1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,CN(C)CC(=O)O
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,C[C@H](N)C(=O)O
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,CN[C@@H]1CCCC[C@H]1NC
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,CNCC(=O)O
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,CN(C)CC(=O)O
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,CNCC(=O)O
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,C[C@H](N)C(=O)O
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,CC(=O)CCC(C)=O
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,CC(C)(C)C(=O)CC(=O)C(C)(C)C
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,O=C(CC(=O)c1ccccc1)c1ccccc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,CNCCN
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,CCCCNCCN
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,CN(C)CCN
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,CNCCN(C)C
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,CN(C)CCN(C)C
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,CC(=O)CCC(C)=O
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,O=C(CC(=O)c1ccccc1)c1ccccc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,O=C(O)C1CCCN1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,O=C(O)c1ccc[nH]1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,80,CNCCNC
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,80,CN[C@@H]1CCCC[C@H]1NC
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,80,C[C@H](N)C(=O)O
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,CC(=O)CCC(C)=O
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,CC(C)(C)C(=O)CC(=O)C(C)(C)C
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,O=C(CC(=O)c1ccccc1)c1ccccc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,RT,O=C(O)C1CCCN1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,CN(C)CCN(C)C
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,NC1CCCCC1N
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,CN[C@@H]1CCCC[C@H]1NC
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,O=C(O)[C@@H]1CCCN1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,CN(C)CC(=O)O
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,CNCC(=O)O
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,C[C@H](N)C(=O)O
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,80,CNCCN
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,80,CCCCNCCN
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,80,CNCCNC
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,80,CNCCN(C)C
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,80,CN(C)CCN(C)C
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,80,c1ccc(-c2cccc(-c3ccccn3)n2)nc1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,Cs2CO3,RT,O=C(O)[C@@H]1CCCN1
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,80,c1cnc2c(c1)ccc1cccnc12
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,NaOMe,80,Oc1cccc2cccnc12
COc1ccc(Br)cc1.C1COCCN1>>COc1ccc(N2CCOCC2)cc1,No product,0.0,K3PO4,RT,Cc1ccc2ccccc2c1NC(=O)C(=O)NCc1ccco1
